ID,SMILES
SMILES_671,c1cc(Cn2ccnc2)ccn1
SMILES_672,Cc1cn(-c2ccccc2)c(-c2ccccc2)n1
SMILES_673,C=CCC1(c2cccc(C3(C(F)(F)F)N=N3)c2)C(=O)NC(=O)N(C)C1=O
SMILES_674,O=Cc1ccc(-c2ccc(Cn3ccnc3)cn2)s1
SMILES_675,Cc1ccc(Cn2cnc3ccccc32)cc1
SMILES_676,c1cncc(Cn2ccnc2)c1
SMILES_677,C=CCC1(c2cccc3ccccc23)C(=O)NC(=O)N(C)C1=O
SMILES_678,c1ccc(-c2ccc(Cn3ccnc3)o2)cc1
SMILES_679,N#Cc1cccc(-c2ccc(Cn3ccnc3)cn2)c1
SMILES_680,O=C1CCc2cc(C(C3CCC3)n3ccnc3)cc3c2N1CC3
SMILES_681,c1ccc(-c2cc(Cn3ccnc3)cnc2-c2ccccc2)cc1
SMILES_682,O=C1CCc2cc(C(c3ccccc3)n3ccnc3)cc3c2N1CC3
SMILES_683,N#Cc1ccc(-c2ccc(Cn3ccnc3)cn2)cn1
SMILES_684,N#Cc1cccc(C(c2cc3c4c(c2)CCN4C(=O)CC3)n2ccnc2)c1
SMILES_685,c1cc(Cn2ccnc2)ccn1
SMILES_686,Oc1ccc(C(c2ccc3ncccc3c2)n2cccc2)cc1F
SMILES_687,c1ccc(-c2cc(Cn3ccnc3)cnc2-c2ccccc2)cc1
SMILES_688,c1ccc(C(Cn2cnc3ccccc32)(c2ccccc2)c2ccccc2)cc1
SMILES_689,c1ccc2c(-c3ccncn3)nccc2c1
SMILES_690,C=CCC1(c2cccc3ccccc23)C(=O)NC(=S)N(C)C1=O
SMILES_691,N#Cc1ncccc1Cn1ccnc1
SMILES_692,c1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
SMILES_693,COc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
SMILES_694,C=CCC1(c2cccc()c2)C(=O)NC(=O)N(C)C1=O
SMILES_695,c1ccc(-c2ccc(Cn3ccnc3)o2)cc1
SMILES_696,Cc1ccc(-c2ccc(Cn3ccnc3)cn2)cn1
SMILES_697,c1cccc(C(Cc2ccccc2-c2ccccc2)n2ccnc2)c1
SMILES_698,c1ccc2c(-c3ccc(Cn4ccnc4)cn3)cncc2c1
SMILES_699,C=CCC1(c2cccc(C(C)(C)C)c2)C(=O)NC(=O)N(C)C1=O
SMILES_700,c1cn(Cc2ccc(-c3cncnc3)nc2)cn1
SMILES_701,FC(F)(F)C1()N=N1
SMILES_702,Cc1cn(-c2ccc(Cn3ccnc3)cn2)cn1
SMILES_703,C=CCC1(c2ccc(C(C)(C)C)cc2)C(=O)NC(=O)N(C)C1=O
SMILES_704,c1ccc2c(-c3ccc(Cn4ccnc4)cn3)cccc2c1
SMILES_705,c1cc(C(c2ccccc2)(c2ccccc2)n2ccnc2)ccn1
SMILES_706,COc1cc(C(c2cc3c4c(c2)CCN4C(=O)CC3)n2ccnc2)cc(OC)c1OC
SMILES_707,c1ccc(-c2cc(Cn3ccnc3)cnc2-c2ccccc2)cc1
SMILES_708,c1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
SMILES_709,CCOC(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccccc2)n1
SMILES_710,N#Cc1cccc(-c2ccc(Cn3ccnc3)cn2)c1
SMILES_711,Cc1cc(C)cc(Cn2ccnc2)c1
SMILES_712,Cc1ccc(Cn2ccnc2)cc1
SMILES_713,N=[N]=CC(F)(F)F
SMILES_714,c1ccc(-c2cccc(Cn3cnc4ccccc43)c2)cc1
SMILES_715,c1ccc(-c2ccccc2Cn2ccnc2)cc1
SMILES_716,c1cncc(Cn2ccnc2)c1
SMILES_717,c1ccc2c(-c3ccc(Cn4ccnc4)cn3)cncc2c1
SMILES_718,c1cc2cc(-c3ccc(Cn4ccnc4)cn3)ncc2cc1-c1ccnc1
SMILES_719,c1ccc2c(-c3ccc(Cn4ccnc4)cn3)cncc2c1
SMILES_720,Cc1cc(C)cc(Cn2ccnc2)c1
SMILES_721,c1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
SMILES_722,Fc1cccc(-c2ccc(Cn3ccnc3)cn2)c1
SMILES_723,N#Cc1cccc(C(c2cc3c4c(c2)CCN4C(=O)CC3)n2ccnc2)c1
SMILES_724,c1cn(CC23CC4CC(CC(C4)C2)C3)cn1
SMILES_725,CCOC(=O)c1cn(-c2ccccc2)c(-c2ccc(NC(C)=O)cc2)n1
SMILES_726,CCOC(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccccc2)n1
SMILES_727,O=C1CCc2cc(C(C3CC3)n3ccnc3)cc3c2N1CC3
SMILES_728,c1ccc(-c2ccccc2Cn2ccnc2)cc1
SMILES_729,c1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
SMILES_730,c1cncc(Cn2ccnc2)c1
SMILES_731,O=c1ccc(-c2ccc(Cn3ccnc3)cn2)cn1-c1cccnc1
SMILES_732,C=CCC1(c2cccc3ccccc23)C(=O)NC(=O)N(C)C1=O
SMILES_733,C=CCC1(c2cccc3ccccc23)C(=O)NC(=O)N(C)C1=O
SMILES_734,c1ccc(C(CCn2ccnc2)(c2ccccc2)c2ccccc2)cc1
SMILES_735,c1ccc2c(-c3ccncc3Cn3ccnc3)nccc2c1
SMILES_736,c1cc(-c2cccc(Cn3ccnc3)c2)ccn1
SMILES_737,FC(F)(C(C))C1N=N1
SMILES_738,Fc1ccccc1-c1ccc(Cn2ccnc2)cn1
SMILES_739,Cc1cc(C)cc(Cn2cnc3ccccc32)c1
SMILES_740,Cc1cc(C)cc(Cn2cnc3ccccc32)c1
SMILES_741,Fc1cccc(-c2ccc(Cn3ccnc3)cn2)c1
SMILES_742,CCOC(=O)c1cn(-c2ccccc2)c(-c2ccc(OC)cc2)n1
SMILES_743,NC(=O)c1cn(-c2cccc(C(F)(F)F)c2)c(-c2ccc(N)cc2)n1
SMILES_744,c1ccc(-c2cc(Cn3ccnc3)cnc2-c2ccccc2)cc1
SMILES_745,Cc1ccc(C(c2cc3c4c(c2)CCN4C(=O)CC3)n2ccnc2)cc1
SMILES_746,Fc1ccccc1-c1ccc(Cn2ccnc2)cn1
SMILES_747,O=C1CCc2cc(C(c3ccccc3S)n3ccnc3)cc3c2N1CC3
SMILES_748,O=C1CCc2cc(C(c3ccco3)n3ccnc3)cc3c2N1CC3
SMILES_749,c1ccc(-c2cc(Cn3ccnc3)cnc2-c2ccco2)cc1
SMILES_750,c1ccc(-c2ccc(Cn3ccnc3)o2)cc1
SMILES_751,c1cn(Cc2ccc(-c3ccoc3)nc2)cn1
SMILES_752,C=CCC1(c2ccc(CO)cc2)C(=O)NC(=O)N(C)C1=O
SMILES_753,COc1ccc(C(c2cc3c4c(c2)CCN4C(=O)CC3)n2ccnc2)cc1
SMILES_754,Cc1c(C)c(C)c(Cn2cnc3ccccc32)c(C)c1C
SMILES_755,O=C1CCc2cc(C(C3CC3)n3ccnc3)cc3c2N1CC3
SMILES_756,C=CCC1(c2ccc(C)cc2)C(=O)NC(=O)N(C)C1=O
SMILES_757,c1cncc(-c2ccc(Cn3ccnc3)cn2)c1
SMILES_758,COc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
SMILES_759,CCCCc1ccc(Cn2ccnc2)cc1
SMILES_760,O=Cc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
SMILES_761,CCOC(=O)c1cn(-c2ccccc2)c(-c2ccc(OC)cc2)n1
SMILES_762,O=C1CCc2cc(C(c3ccc(F)cc3)n3ccnc3)cc3c2N1CC3
SMILES_763,C=CCC1(c2cccc(NC(C)=O)c2)C(=O)NC(=O)N(C)C1=O
SMILES_764,c1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
SMILES_765,c1ccc(C(CCn2ccnc2)(c2ccccc2)c2ccccc2)cc1
SMILES_766,Fc1ccccc1-c1ccc(Cn2ccnc2)cn1
SMILES_767,FC(F)(C(C))C1N=N1
SMILES_768,c1coc(-c2ccc(Cn3ccnc3)cn2)c1
SMILES_769,CCOC(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccc(NC(C)=O)cc2)n1
SMILES_770,c1ccc(-c2nccn2-c2ccccc2)cc1
SMILES_771,c1ccc2cc(-c3ccncc3Cn3ccnc3)ncc2c1
SMILES_772,CCOC(=O)c1cn(-c2ccccc2)c(-c2ccc(NC(C)=O)cc2)n1
SMILES_773,O=C1CCc2cc(C(c3ccccc3S)n3ccnc3)cc3c2N1CC3
SMILES_774,C=CCC1(c2cccc3ccccc23)C(=O)NC(=O)N(C)C1=O
SMILES_775,Cc1ccc(Cn2ccnc2)cc1
SMILES_776,O=C1CCc2ccc(C(c3ccccc3)n3ccnc3)cc3c2N1CC3
SMILES_777,COc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
SMILES_778,COC(=O)c1cn(-c2ccccc2)c(-c2ccccc2)n1
SMILES_779,c1ccc(C(CCn2ccnc2)(c2ccccc2)c2ccccc2)cc1
SMILES_780,CCOC(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccc(NC(C)=O)cc2)n1
SMILES_781,Oc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1F
SMILES_782,CCOC(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccc(N)cc2)n1
SMILES_783,c1ccc(-c2nccn2-c2ccccc2)cc1
SMILES_784,c1ccc(-c2ccccc2Cn2ccnc2)cc1
SMILES_785,O=Cc1ccc(-c2ccc(Cn3ccnc3)cn2)s1
SMILES_786,Oc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1F
SMILES_787,c1ccc(C(Cn2ccnc2)(c2ccccc2)c2ccccc2)cc1
SMILES_788,c1ccc2c(-c3ccc(Cn4ccnc4)cn3)cncc2c1
SMILES_789,Fc1ccccc1-c1ccc(Cn2ccnc2)cn1
SMILES_790,CCOC(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccc(NC(C)=O)cc2)n1
SMILES_791,c1ccc(-c2ccc(Cn3cnc4ccccc43)cn2)cc1
SMILES_792,O=C1CCc2cc(C(c3ccc(F)cc3)n3ccnc3)cc3c2N1CC3
SMILES_793,Nc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
SMILES_794,c1ccc2c(-c3ccc(Cn4ccnc4)cn3)cncc2c1
SMILES_795,c1ccc(-c2ccc(Cn3ccnc3)cc2)cc1
SMILES_796,Cc1cccc(Cn2ccnc2)c1
SMILES_797,CCOC(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccc(C)cc2)n1
SMILES_798,COc1ccccc1-c1ccc(Cn2ccnc2)cn1
SMILES_799,C=CCC1(c2ccc(C3(C(F)(F)F)N=N3)cc2)C(=O)NC(=O)N(C)C1=O
SMILES_800,c1ccc(-c2nccn2-c2ccccc2)cc1
SMILES_801,c1ccc(-c2ccc(Cn3ccnc3)o2)cc1
SMILES_802,CCOC(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccc(OC)cc2)n1
SMILES_803,COc1cccc(C(c2cc3c4c(c2)CCN4C(=O)CC3)n2ccnc2)c1
SMILES_804,c1ccc(C(c2ccccc2)(c2ccccc2)n2ccnc2)cc1
SMILES_805,Fc1cccc(-c2ccc(Cn3ccnc3)cn2)c1
SMILES_806,c1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
SMILES_807,Cc1ccc(Cn2cnc3ccccc32)cc1
SMILES_808,N=[N]=NC(F)(F)C(F)C
SMILES_809,C=CCC1(c2cccc(C3(C(F)(F)F)N=N3)c2)C(=O)NC(=O)N(C)C1=O
SMILES_810,C=CCC1(c2ccc(C)cc2)C(=O)NC(=O)N(C)C1=O
SMILES_811,c1ccc2c(-c3ccc(Cn4ccnc4)cn3)cncc2c1
SMILES_812,O=C1CCc2cc(C(c3ccco3)n3ccnc3)cc3c2N1CC3
SMILES_813,N#Cc1cccc(-c2ccc(Cn3ccnc3)cn2)c1
SMILES_814,O=C1CCc2cc(C(c3ccco3)n3ccnc3)cc3c2N1CC3
SMILES_815,Cn1cc(-c2cc(C)ccc2C)cc1C=CCO
SMILES_816,O=C1CCc2cc(C(c3ccccc3F)n3ccnc3)cc3c2N1CC3
SMILES_817,Cc1c(C)c(C)c(Cn2cnc3ccccc32)c(C)c1C
SMILES_818,C=CCC1(c2ccc(C)cc2)C(=O)NC(=O)N(C)C1=O
SMILES_819,CCOC(=O)c1cn(-c2cccc(C)c2C)c(-c2ccc(OC)cc2)n1
SMILES_820,CCOC(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccc([N](=O)[O-])cc2)n1
SMILES_821,Cc1ccc(Cn2ccnc2)cc1
SMILES_822,c1ccc2c(-c3ccc(Cn4ccnc4)cn3)cncc2c1
SMILES_823,c1ccc2c(c1)ncn2CC12CC3CC(CC(C3)C1)C2
SMILES_824,c1ccc(C(c2ccccc2)(c2ccccc2)n2ccnc2)cc1
SMILES_825,CCOC(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccc([N](=O)[O-])cc2)n1
SMILES_826,O=C1CCc2cc(C(c3ccc(F)cc3)n3ccnc3)cc3c2N1CC3
SMILES_827,c1ccc2c(-c3cccc(Cn4ccnc4)c3)cncc2c1
SMILES_828,Cc1cccc(Cn2cnc3ccccc32)c1
SMILES_829,CCOC(=O)c1cn(-c2ccccc2)c(-c2ccccc2)n1
SMILES_830,CC(C)(C)C(O)(C1CCC1)n1ccnc1
SMILES_831,c1ccc(-c2ccc(Cn3ccnc3)cc2)cc1
SMILES_832,N=[N]=CC(F)(F)F
SMILES_833,c1ccc2cc(-c3ccc(Cn4ccnc4)cn3)ccc2c1
SMILES_834,c1cncc(Cn2ccnc2)c1
SMILES_835,CCOC(=O)c1cn(-c2ccccc2)c(-c2ccc(OC)cc2)n1
SMILES_836,c1ccc2cc(Cn3ccnc3)ccc21
SMILES_837,N#Cc1ccccc1-c1ccc(Cn2ccnc2)cn1
SMILES_838,Fc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
SMILES_839,O=C1CCc2cc(C(c3ccccc3)n3ccnc3)cc3c2N1CC3
SMILES_840,Cc1ccc(Cn2ccnc2)cc1
SMILES_841,CCOC(=O)c1cn(-c2ccccc2)c(-c2ccc(C)cc2)n1
SMILES_842,c1ccc(C(c2ccccc2)(c2ccccc2)n2ccnc2)cc1
SMILES_843,O=C1c2ccccc2C(=O)N1CC(O)CNC(=O)c1ccccc1
SMILES_844,c1ccc2c(-c3ccc(Cn4ccnc4)cn3)cncc2c1
SMILES_845,N#Cc1ccc(C(c2cc3c4c(c2)CCN4C(=O)CC3)n2ccnc2)cc1
SMILES_846,Cc1ccc(Cn2ccnc2)cc1
SMILES_847,CCOC(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccc(C)cc2)n1
SMILES_848,c1ccc(-c2cc(Cn3ccnc3)cc(-c3ccccc3Cn3cccc3)c2)cc1
SMILES_849,c1ccc(C(Cn2cnc3ccccc32)(c2ccccc2)c2ccccc2)cc1
SMILES_850,c1ccc2c(-c3ccc(Cn4ccnc4)cn3)cncc2c1
SMILES_851,c1ccc(C(c2ccccc2)(c2ccccc2)n2ccnc2)cc1
SMILES_852,c1cn(Cc2ccc(-c3cncnc3)nc2)cn1
SMILES_853,c1cncc(Cn2cnc3ccccc32)c1
SMILES_854,c1ccc(-c2ccccc2Cn2ccnc2)cc1
SMILES_855,c1ccc(-c2cc(Cn3ccnc3)cnc2-c2ccccc2)cc1
SMILES_856,N=[N]=NC(F)(F)C(F)C
SMILES_857,c1ccc(-c2cc(Cn3ccnc3)cnc2-c2ccco2)cc1
SMILES_858,N=[N]=NC(F)(F)C(F)C(F)C
SMILES_859,O=C1CCc2cc(C(c3ccco3)n3ccnc3)cc3c2N1CC3
SMILES_860,Cc1ccc(-c2ccc(Cn3ccnc3)cn2)cn1
SMILES_861,c1ccc(C(CCn2ccnc2)(c2ccccc2)c2ccccc2)cc1
SMILES_862,CCOC(=O)c1cn(-c2ccccc2)c(-c2ccc([N](=O)[O-])cc2)n1
SMILES_863,Cc1cc(C)cc(Cn2ccnc2)c1
SMILES_864,Fc1cccc(-c2ccc(Cn3ccnc3)cn2)c1
SMILES_865,c1ccc(-c2cc(Cn3ccnc3)cnc2-c2ccccc2)cc1
SMILES_866,Cc1ccccc1-c1ccc(Cn2ccnc2)cn1
SMILES_867,c1ccc2c(-c3ccc(Cn4ccnc4)cn3)cncc2c1
SMILES_868,c1ccc2c(-c3ccc(Cn4ccnc4)cn3)cncc2c1
SMILES_869,c1ccc(C(Cn2cnc3ccccc32)(c2ccccc2)c2ccccc2)cc1
SMILES_870,c1cn(Cc2ccc(-c3ncnc4ccccc34)nc2)cn1
SMILES_871,FC(F)(F)C1()N=N1
SMILES_872,c1ccc2c(-c3ccc(Cn4ccnc4)cn3)cncc2c1
SMILES_873,CCOC(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccc(N)cc2)n1
SMILES_874,COc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1OC
SMILES_875,c1cn(Cc2ccc(-c3cncnc3)nc2)cn1
SMILES_876,c1ccc2c(-c3ccc(Cn4ccnc4)cn3)cncc2c1
SMILES_877,Fc1ccc(-c2ccccc2Cn2ccnc2)cc1
SMILES_878,Cc1ccc(Cn2cnc3ccccc32)cc1
SMILES_879,COc1ccccc1-c1ccc(Cn2ccnc2)cn1
SMILES_880,Cc1ccc(Cn2ccnc2)cc1
SMILES_881,c1ccc(-c2ccccc2Cn2ccnc2)cc1
SMILES_882,c1ccc2c(-c3ccc(Cn4ccnc4)cn3)cncc2c1
SMILES_883,FC(F)(F)C1()N=N1
SMILES_884,Nc1ncc(-c2ccc(Cn3ccnc3)cn2)cc1F
SMILES_885,c1ccc2c(-c3ccc(Cn4ccnc4)cn3)cncc2c1
SMILES_886,c1ccc(-c2cccc(Cn3ccnc3)c2)cc1
SMILES_887,N#Cc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
SMILES_888,c1ccc(C(Cc2ccc(-c3ccccc3)cc2)n2ccnc2)cc1
SMILES_889,COc1ccccc1-c1ccc(Cn2ccnc2)cn1
SMILES_890,c1ccc2cc(-c3ccsc3Cn3ccnc3)ncc2c1
SMILES_891,c1cc(Cn2ccnc2)ccn1
SMILES_892,O=C1C(c2ccc(C3CC3)cc2)n2ccccc2N1CCCN1CCCS1
SMILES_893,O=Cc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
SMILES_894,CCC(c1cc2c3c(c1)CCN3C(=O)CC2)n1ccnc1
SMILES_895,CCOC(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccc(N)cc2)n1
SMILES_896,Cc1ccccc1-c1ccc(Cn2ccnc2)cn1
SMILES_897,O=C1CCc2cc(C(c3ccccc3S)n3ccnc3)cc3c2N1CC3
SMILES_898,O=c1cc(Cn2ccnc2)ccn1-c1ccccc1
SMILES_899,c1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
SMILES_900,CCOC(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccc(N)cc2)n1
SMILES_901,CCOC(=O)c1cn(-c2ccccc2)c(-c2ccc(NC(C)=O)cc2)n1
SMILES_902,COc1ccc(Cn2ccnc2)cc1
SMILES_903,CC(c1cc2c3c(c1)CCN3C(=O)CC2)n1ccnc1
SMILES_904,c1ccc2c(-c3ccc(Cn4ccnc4)cn3)cncc2c1
SMILES_905,c1ccc(C(c2ccccc2)(c2ccccc2)n2ccnc2)cc1
SMILES_906,c1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
SMILES_907,Cc1cc(C)cc(Cn2cnc3ccccc32)c1
SMILES_908,Fc1cccc(Cn2cnc3ccccc32)c1
SMILES_909,c1ccc(C(Cn2ccnc2)(c2ccccc2)c2ccccc2)cc1
SMILES_910,c1ccc(-c2cccc(Cn3ccnc3)c2)cc1
SMILES_911,c1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
SMILES_912,c1ccc2cc(-c3ccc(Cn4ccnc4)cn3)ncc2c1
SMILES_913,Cc1ccccc1-c1ccc(Cn2ccnc2)cn1
SMILES_914,c1ccc(-c2nccn2-c2ccccc2)cc1
SMILES_915,Cc1ccc(Cn2ccnc2)cc1
SMILES_916,c1cn(Cc2ccccc2)cn1
SMILES_917,Cc1cn(-c2ccccc2)cn1
SMILES_918,c1ccc2cc(-c3nccnc3Cn3ccnc3)ncc2c1
SMILES_919,O=C1CCc2cc(C(c3ccco3)n3ccnc3)cc3c2N1CC3
SMILES_920,Fc1ccccc1-c1cccc(Cn2ccnc2)c1
SMILES_921,c1ccc2c(-c3ccc(Cn4ccnc4)cn3)cncc2c1
SMILES_922,FC(F)(F)C1()N=N1
SMILES_923,c1ccc2c(-c3ccc(Cn4ccnc4)cn3)cncc2c1
SMILES_924,O=C1CCc2cc(C(c3ccccc3)n3ccnc3)cc3c2N1CC3
SMILES_925,COc1cccc(C(c2cc3c4c(c2)CCN4C(=O)CC3)n2ccnc2)c1
SMILES_926,c1ccc(-c2ccc(Cn3ccnc3)s2)cc1
SMILES_927,Cn1cc(C(CCN)(c2ccccc2)n2ccnc2)cn1
SMILES_928,c1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
SMILES_929,c1coc(-c2cccc(Cn3ccnc3)c2)c1
SMILES_930,c1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
SMILES_931,O=C1CCc2cc(C(c3ccccc3)n3ccnc3)cc3c2N1CC3
SMILES_932,c1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
SMILES_933,N#Cc1ccc(C(c2cc3c4c(c2)CCN4C(=O)CC3)n2ccnc2)cc1
SMILES_934,N=[N]=NC(F)(F)C(F)C
SMILES_935,Cc1cc(C)cc(Cn2ccnc2)c1
SMILES_936,COc1ccc(C(c2cc3c4c(c2)CCN4C(=O)CC3)n2ccnc2)cc1
SMILES_937,Cc1ccc(Cn2ccnc2)cc1
SMILES_938,Cc1cccc(Cn2ccnc2)c1
SMILES_939,O=C(c1ccc(Cn2ccnc2)cn1)N1CCN(C(=O)c2ccc(C)cc2)CC1
SMILES_940,Cc1c(C)c(C)c(Cn2ccnc2)c(C)c1C
SMILES_941,c1cncc(-c2ccc(Cn3ccnc3)cn2)c1
SMILES_942,CCOC(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccccc2)n1
SMILES_943,c1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
SMILES_944,Fc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
SMILES_945,CCOC(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccc(N)cc2)n1
SMILES_946,c1ccc(-c2ccccc2Cn2ccnc2)cc1
SMILES_947,O=C1CCc2cc(C(c3ccc(F)cc3)n3ccnc3)cc3c2N1CC3
SMILES_948,N#Cc1ncccc1Cn1ccnc1
SMILES_949,c1cn(Cc2ccc(-c3nnc4ccccc43)nc2)cn1
SMILES_950,CCOC(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccc(NC(C)=O)cc2)n1
SMILES_951,CCOC(=O)c1cn(-c2ccccc2)c(-c2ccc(NC(C)=O)cc2)n1
SMILES_952,Fc1ccccc1-c1ccc(Cn2ccnc2)cn1
SMILES_953,COc1ccc(-c2cc(Cn3ccnc3)cnc2-c2ccccc2)cc1
SMILES_954,C=CCC1(c2ccc(C(C)(C)C)cc2)C(=O)NC(=O)N(C)C1=O
SMILES_955,Fc1ccc(C(c2cccc3c2cccc2C3)n2ccnc2)cc1
SMILES_956,CCOC(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccc([N](=O)[O-])cc2)n1
SMILES_957,C=CCC1(c2cccc3ccccc23)C(=O)NC(=O)N(C)C1=O
SMILES_958,FC(F)(F)C1()N=N1
SMILES_959,c1ccc(-c2nccn2-c2ccccc2)cc1
SMILES_960,Fc1ccccc1-c1ccc(Cn2ccnc2)cn1
SMILES_961,CC(c1cc2c3c(c1)CCN3C(=O)CC2)n1ccnc1
SMILES_962,c1ccc(-c2nccn2-c2ccccc2)cc1
SMILES_963,N=[N]=NC(F)(F)C(F)C
SMILES_964,N=[N]=CC(F)(F)F
SMILES_965,c1ccc2cc(-c3ccc(Cn4ccnc4)cn3)ncc2c1
SMILES_966,c1ccc(C(c2ccccc2)(c2ccccc2)n2ccnc2)cc1
SMILES_967,O=C1CCc2cc(C(c3ccccc3S)n3ccnc3)cc3c2N1CC3
SMILES_968,Fc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
SMILES_969,c1ccc(-c2cc(Cn3cnc4ccccc43)cn2)cc1
SMILES_970,O=C1CCc2cc(C(c3ccc(F)cc3)n3ccnc3)cc3c2N1CC3
SMILES_971,CCOC(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccc(N)cc2)n1
SMILES_972,COc1cccc(C(c2cc3c4c(c2)CCN4C(=O)CC3)n2ccnc2)c1
SMILES_973,Fc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
SMILES_974,c1ccc(-c2ccc(Cn3ccnc3)s2)cc1
SMILES_975,Fc1ccccc1-c1ccc(Cn2ccnc2)cn1
SMILES_976,Fc1ccc(-c2ccccc2Cn2ccnc2)cc1
SMILES_977,FC(C(F)(C(C))1(=O)OCC1)N1CCN(Cc2ccc(C)cc2)CC1
SMILES_978,Cc1ccc(Cn2cnc3ccccc32)cc1
SMILES_979,c1ccc(-c2nccc(Cn3ccnc3)n2)cc1
SMILES_980,CCOC(=O)c1cn(-c2ccccc2)c(-c2ccc(N)cc2)n1
SMILES_981,c1cc(-c2ccccc2)ccn1
SMILES_982,c1ccc2cc(-c3ccc(Cn4ccnc4)cn3)ccc2c1
SMILES_983,Cc1ccccc1-c1cc(Cn2ccnc2)cn1
SMILES_984,CC(c1cc2c3c(c1)CCN3C(=O)CC2)n1ccnc1
SMILES_985,Fc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
SMILES_986,c1ccc(-c2ccc(Cn3ccnc3)s2)cc1
SMILES_987,Fc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
SMILES_988,C=CCC1(c2ccc(-c3ccccc3)cc2)C(=O)NC(=O)N(C)C1=O
SMILES_989,CC(c1cc2c3c(c1)CCN3C(=O)CC2)n1ccnc1
SMILES_990,CCOC(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccc()cc2)n1
SMILES_991,COCCn1ccc2ccc(-c3ccc(C(C)(C)C)cc3)cc21
SMILES_992,CCOC(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccc(NC(C)=O)cc2)n1
SMILES_993,[1]N([2])C(=O)c1cn(-c2ccc(C)cc2C)c(-c2ccc(C)cc2)n1
SMILES_994,CCOC(=O)c1cn(-c2ccccc2)c(-c2ccc()cc2)n1
SMILES_995,O=Cc1cc(C(c2ccccc2)(c2ccccc2)n2ccnc2)cc1F
SMILES_996,c1cn(CC23CC4CC(CC(C4)C2)C3)cn1
SMILES_997,CCOC(=O)c1cn(-c2ccccc2)c(-c2ccc(C)cc2)n1
SMILES_998,Cc1ccccc1C(c1cc2c3c(c1)CCN3C(=O)CC2)n1ccnc1
SMILES_999,Oc1ccccc1-c1ccc(Cn2ccnc2)cn1
SMILES_1000,c1ccc(C(Cn2cnc3ccccc32)(c2ccccc2)c2ccccc2)cc1
SMILES_1001,c1cn(Cc2ccc(-c3cncnc3)nc2)cn1
SMILES_1002,CCOC(=O)c1cn(-c2ccccc2)c(-c2ccc(C)cc2)n1
SMILES_1003,Cc1ccccc1Cn1ccnc1
SMILES_1004,c1ccc(-c2cccc(Cn3ccnc3)c2)cc1
SMILES_1005,N#Cc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
SMILES_1006,N=[N]=NC(F)(F)C(F)C
SMILES_1007,c1ccc(-c2ccc(Cn3ccnc3)s2)cc1
SMILES_1008,Fc1ccc(-c2nccn2-c2ccccc2)cc1
